"CIK","Uri","AccessionNumber","FileName","OutFile","FilingDate","ReportDate","AcceptanceDateTime","Act","Form","FileNumber","FilmNumber","Items","Core_type","Size","IsXBRL","IsInlineXBRL","PrimaryDocument","PrimaryDocDescription"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517248499/0001193125-17-248499.txt","0001193125-17-248499","0001193125-17-248499.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517248499/0001193125-17-248499.txt","2017-08-04","2017-06-30","8/4/2017 5:08:32 PM","34","10-Q","001-06880","171007831","","10-Q","19366383","1","0","d407829d10q.htm","FORM 10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517248493/0001193125-17-248493.txt","0001193125-17-248493","0001193125-17-248493.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517248493/0001193125-17-248493.txt","2017-08-04","2017-08-04","8/4/2017 4:56:35 PM","34","8-K","001-02979","171007801","9.01","8-K","391887","0","0","d401674d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517245627/0001193125-17-245627.txt","0001193125-17-245627","0001193125-17-245627.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517245627/0001193125-17-245627.txt","2017-08-02","2017-08-02","8/2/2017 6:43:34 PM","34","8-K","001-02979","17999465","9.01","8-K","183611","0","0","d401146d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517245392/0001193125-17-245392.txt","0001193125-17-245392","0001193125-17-245392.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517245392/0001193125-17-245392.txt","2017-08-02","2017-06-30","8/2/2017 4:10:55 PM","34","10-Q","001-09718","17998998","","10-Q","38722905","1","0","d366657d10q.htm","FORM 10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517242483/0001193125-17-242483.txt","0001193125-17-242483","0001193125-17-242483.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517242483/0001193125-17-242483.txt","2017-07-31","2017-07-31","7/31/2017 8:56:58 PM","34","8-K","001-02979","17993596","9.01","8-K","491918","0","0","d404786d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517240156/0001193125-17-240156.txt","0001193125-17-240156","0001193125-17-240156.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517240156/0001193125-17-240156.txt","2017-07-28","2017-07-28","7/28/2017 5:55:04 PM","34","8-K","001-02979","17989290","9.01","8-K","162832","0","0","d430769d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517238137/0001193125-17-238137.txt","0001193125-17-238137","0001193125-17-238137.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517238137/0001193125-17-238137.txt","2017-07-27","2017-07-27","7/27/2017 5:38:20 PM","34","8-K","001-02979","17985491","9.01","8-K","102344","0","0","d431756d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517234708/0001193125-17-234708.txt","0001193125-17-234708","0001193125-17-234708.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517234708/0001193125-17-234708.txt","2017-07-25","2017-07-25","7/25/2017 4:32:35 PM","34","8-K","001-02979","17979967","9.01","8-K","138265","0","0","d417968d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517233975/0001193125-17-233975.txt","0001193125-17-233975","0001193125-17-233975.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517233975/0001193125-17-233975.txt","2017-07-24","2017-07-24","7/24/2017 8:57:57 PM","34","8-K","001-02979","17978743","9.01","8-K","28380","0","0","d421742d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517230815/0001193125-17-230815.txt","0001193125-17-230815","0001193125-17-230815.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517230815/0001193125-17-230815.txt","2017-07-19","2017-07-19","7/19/2017 10:56:09 AM","34","8-K","001-06880","17970597","2.02,9.01","8-K","9693528","1","1","d425751d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517228257/0001193125-17-228257.txt","0001193125-17-228257","0001193125-17-228257.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517228257/0001193125-17-228257.txt","2017-07-14","2017-07-14","7/14/2017 3:38:39 PM","34","8-K","001-09718","17964935","2.02,9.01","8-K","9467304","0","0","d421883d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000377/0000072971-17-000377.txt","0000072971-17-000377","0000072971-17-000377.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000377/0000072971-17-000377.txt","2017-07-14","2017-07-14","7/14/2017 11:59:32 AM","34","8-K","001-02979","17964551","2.02,9.01","8-K","11741957","0","0","wfc2qer7-14x2017form8xk.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517227952/0001193125-17-227952.txt","0001193125-17-227952","0001193125-17-227952.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517227952/0001193125-17-227952.txt","2017-07-14","2017-07-14","7/14/2017 10:45:03 AM","34","8-K","001-09718","17964510","2.02,9.01","8-K","393102","0","0","d421813d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517227486/0001193125-17-227486.txt","0001193125-17-227486","0001193125-17-227486.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517227486/0001193125-17-227486.txt","2017-07-13","2017-07-13","7/13/2017 5:57:03 PM","34","8-K","001-09718","17963207","8.01","8-K","15467","0","0","d424866d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000370/0000072971-17-000370.txt","0000072971-17-000370","0000072971-17-000370.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000370/0000072971-17-000370.txt","2017-07-10","2017-07-09","7/10/2017 12:59:37 PM","34","8-K","001-02979","17956447","8.01,9.01","8-K","792006","0","0","wfcform8k7102017.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517224080/0001193125-17-224080.txt","0001193125-17-224080","0001193125-17-224080.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517224080/0001193125-17-224080.txt","2017-07-07","2017-07-07","7/7/2017 5:50:32 PM","34","8-K","001-02979","17954829","9.01","8-K","96279","0","0","d409997d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517222985/0001193125-17-222985.txt","0001193125-17-222985","0001193125-17-222985.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517222985/0001193125-17-222985.txt","2017-07-06","2017-07-06","7/6/2017 8:05:03 PM","34","8-K","001-02979","17952118","9.01","8-K","265505","0","0","d415143d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517221718/0001193125-17-221718.txt","0001193125-17-221718","0001193125-17-221718.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517221718/0001193125-17-221718.txt","2017-07-05","2017-07-05","7/5/2017 3:42:33 PM","34","8-K","001-02979","17946758","9.01","8-K","670628","0","0","d422218d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517219418/0001193125-17-219418.txt","0001193125-17-219418","0001193125-17-219418.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517219418/0001193125-17-219418.txt","2017-06-30","2017-06-30","6/30/2017 3:41:03 PM","34","8-K","001-02979","17940978","9.01","8-K","483841","0","0","d420427d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517217735/0001193125-17-217735.txt","0001193125-17-217735","0001193125-17-217735.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517217735/0001193125-17-217735.txt","2017-06-29","2017-06-29","6/29/2017 3:13:55 PM","34","8-K","001-02979","17937225","9.01","8-K","108308","0","0","d358161d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517216747/0001193125-17-216747.txt","0001193125-17-216747","0001193125-17-216747.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517216747/0001193125-17-216747.txt","2017-06-28","2017-06-28","6/28/2017 9:05:56 PM","34","8-K","001-02979","17936021","8.01","8-K","16604","0","0","d401246d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000129993317000664/0001299933-17-000664.txt","0001299933-17-000664","0001299933-17-000664.txt","./www.sec.gov/Archives/edgar/data/0000036104/000129993317000664/0001299933-17-000664.txt","2017-06-28","2017-06-28","6/28/2017 8:53:45 PM","34","8-K","001-06880","17935862","8.01,9.01","8-K","20363","0","0","htm_55098.htm","LIVE FILING"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517216167/0001193125-17-216167.txt","0001193125-17-216167","0001193125-17-216167.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517216167/0001193125-17-216167.txt","2017-06-28","2017-06-28","6/28/2017 5:41:02 PM","34","8-K","001-02979","17934657","9.01","8-K","134642","0","0","d407703d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517214569/0001193125-17-214569.txt","0001193125-17-214569","0001193125-17-214569.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517214569/0001193125-17-214569.txt","2017-06-27","2017-06-27","6/27/2017 6:21:02 PM","34","8-K","001-02979","17932012","9.01","8-K","82814","0","0","d407245d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517212851/0001193125-17-212851.txt","0001193125-17-212851","0001193125-17-212851.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517212851/0001193125-17-212851.txt","2017-06-26","2017-06-26","6/26/2017 5:45:33 PM","34","8-K","001-02979","17929384","9.01","8-K","110851","0","0","d240541d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517211563/0001193125-17-211563.txt","0001193125-17-211563","0001193125-17-211563.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517211563/0001193125-17-211563.txt","2017-06-23","2017-06-23","6/23/2017 6:16:58 PM","34","8-K","001-02979","17927198","9.01","8-K","82145","0","0","d387384d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517199552/0001193125-17-199552.txt","0001193125-17-199552","0001193125-17-199552.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517199552/0001193125-17-199552.txt","2017-06-09","2017-06-09","6/9/2017 4:14:58 PM","34","8-K","001-02979","17902045","9.01","8-K","111013","0","0","d404093d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517196739/0001193125-17-196739.txt","0001193125-17-196739","0001193125-17-196739.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517196739/0001193125-17-196739.txt","2017-06-07","2017-06-07","6/7/2017 3:42:35 PM","34","8-K","001-02979","17896551","9.01","8-K","108270","0","0","d405116d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465917037800/0001104659-17-037800.txt","0001104659-17-037800","0001104659-17-037800.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465917037800/0001104659-17-037800.txt","2017-06-07","2017-06-07","6/7/2017 10:50:42 AM","34","8-K","001-06880","17895558","8.01,9.01","8-K","45785","0","0","a17-14817_18k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517195650/0001193125-17-195650.txt","0001193125-17-195650","0001193125-17-195650.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517195650/0001193125-17-195650.txt","2017-06-06","2017-06-06","6/6/2017 5:22:05 PM","34","8-K","001-02979","17893664","9.01","8-K","433623","0","0","d401755d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517192520/0001193125-17-192520.txt","0001193125-17-192520","0001193125-17-192520.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517192520/0001193125-17-192520.txt","2017-06-02","2017-06-02","6/2/2017 4:00:04 PM","34","8-K","001-02979","17886904","9.01","8-K","125652","0","0","d407425d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517190370/0001193125-17-190370.txt","0001193125-17-190370","0001193125-17-190370.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517190370/0001193125-17-190370.txt","2017-06-01","2017-05-24","6/1/2017 12:47:56 PM","34","8-K","001-02979","17883355","5.02,8.01,9.01","8-K","67237","0","0","d407830d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517188910/0001193125-17-188910.txt","0001193125-17-188910","0001193125-17-188910.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517188910/0001193125-17-188910.txt","2017-05-31","2017-05-31","5/31/2017 5:58:03 PM","34","8-K","001-02979","17880458","9.01","8-K","211710","0","0","d514221d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517187313/0001193125-17-187313.txt","0001193125-17-187313","0001193125-17-187313.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517187313/0001193125-17-187313.txt","2017-05-30","2017-05-30","5/30/2017 7:48:57 PM","34","8-K","001-02979","17877280","9.01","8-K","99232","0","0","d405025d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517179361/0001193125-17-179361.txt","0001193125-17-179361","0001193125-17-179361.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517179361/0001193125-17-179361.txt","2017-05-23","2017-05-23","5/23/2017 6:31:55 PM","34","8-K","001-02979","17863489","9.01","8-K","121054","0","0","d403859d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517178007/0001193125-17-178007.txt","0001193125-17-178007","0001193125-17-178007.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517178007/0001193125-17-178007.txt","2017-05-22","2017-05-22","5/22/2017 7:58:03 PM","34","8-K","001-02979","17860871","9.01","8-K","106959","0","0","d358408d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517176281/0001193125-17-176281.txt","0001193125-17-176281","0001193125-17-176281.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517176281/0001193125-17-176281.txt","2017-05-19","2017-05-16","5/19/2017 4:57:56 PM","34","8-K","001-09718","17857155","8.01,9.01","8-K","181771","0","0","d366629d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517176232/0001193125-17-176232.txt","0001193125-17-176232","0001193125-17-176232.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517176232/0001193125-17-176232.txt","2017-05-19","2017-05-19","5/19/2017 4:21:03 PM","34","8-K","001-02979","17857032","9.01","8-K","81527","0","0","d402443d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517173175/0001193125-17-173175.txt","0001193125-17-173175","0001193125-17-173175.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517173175/0001193125-17-173175.txt","2017-05-17","2017-05-17","5/17/2017 5:52:03 PM","34","8-K","001-02979","17850978","9.01","8-K","232442","0","0","d391381d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517172315/0001193125-17-172315.txt","0001193125-17-172315","0001193125-17-172315.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517172315/0001193125-17-172315.txt","2017-05-16","2017-05-16","5/16/2017 8:50:56 PM","34","8-K","001-02979","17849299","9.01","8-K","110590","0","0","d382213d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517170684/0001193125-17-170684.txt","0001193125-17-170684","0001193125-17-170684.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517170684/0001193125-17-170684.txt","2017-05-15","2017-05-15","5/15/2017 8:25:28 PM","34","8-K","001-02979","17844599","9.01","8-K","112436","0","0","d382195d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517170678/0001193125-17-170678.txt","0001193125-17-170678","0001193125-17-170678.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517170678/0001193125-17-170678.txt","2017-05-15","2017-05-15","5/15/2017 8:23:10 PM","34","8-K","001-06880","17844538","7.01,9.01","8-K","21224310","0","0","d384331d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517160671/0001193125-17-160671.txt","0001193125-17-160671","0001193125-17-160671.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517160671/0001193125-17-160671.txt","2017-05-05","2017-03-31","5/5/2017 7:11:29 PM","34","10-Q","001-06880","17817989","","10-Q","16395002","1","0","d334122d10q.htm","FORM 10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000339/0000072971-17-000339.txt","0000072971-17-000339","0000072971-17-000339.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000339/0000072971-17-000339.txt","2017-05-05","2017-03-31","5/5/2017 7:06:54 PM","34","10-Q","001-02979","17817966","","10-Q","67492325","1","0","wfc-03312017x10q.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517160444/0001193125-17-160444.txt","0001193125-17-160444","0001193125-17-160444.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517160444/0001193125-17-160444.txt","2017-05-05","2017-05-05","5/5/2017 5:22:56 PM","34","8-K","001-02979","17817428","9.01","8-K","184914","0","0","d369710d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517158130/0001193125-17-158130.txt","0001193125-17-158130","0001193125-17-158130.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517158130/0001193125-17-158130.txt","2017-05-04","2017-05-04","5/4/2017 5:40:56 PM","34","8-K","001-02979","17813161","9.01","8-K","361932","0","0","d378019d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517155982/0001193125-17-155982.txt","0001193125-17-155982","0001193125-17-155982.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517155982/0001193125-17-155982.txt","2017-05-03","2017-05-03","5/3/2017 6:57:10 PM","34","8-K","001-09718","17808755","8.01,9.01","8-K","43055189","1","0","d371133d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517155839/0001193125-17-155839.txt","0001193125-17-155839","0001193125-17-155839.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517155839/0001193125-17-155839.txt","2017-05-03","2017-03-31","5/3/2017 5:51:11 PM","34","10-Q","001-09718","17808456","","10-Q","31641654","1","0","d324114d10q.htm","FORM 10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517151270/0001193125-17-151270.txt","0001193125-17-151270","0001193125-17-151270.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517151270/0001193125-17-151270.txt","2017-05-01","2017-05-01","5/1/2017 5:48:57 PM","34","8-K","001-02979","17799819","9.01","8-K","183236","0","0","d376001d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517147178/0001193125-17-147178.txt","0001193125-17-147178","0001193125-17-147178.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517147178/0001193125-17-147178.txt","2017-04-28","2017-04-27","4/28/2017 6:03:03 PM","34","8-K","001-02979","17794128","5.03,8.01,9.01","8-K","29360","0","0","d373013d8k.htm","FORM 8-K CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517146738/0001193125-17-146738.txt","0001193125-17-146738","0001193125-17-146738.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517146738/0001193125-17-146738.txt","2017-04-28","2017-04-28","4/28/2017 4:47:03 PM","34","8-K","001-02979","17793396","9.01","8-K","461265","0","0","d369608d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517146050/0001193125-17-146050.txt","0001193125-17-146050","0001193125-17-146050.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517146050/0001193125-17-146050.txt","2017-04-28","2017-04-25","4/28/2017 2:51:55 PM","34","8-K","001-02979","17792436","5.07","8-K","113147","0","0","d386061d8k.htm","FORM 8-K CURRENT REPORT"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517145322/0001193125-17-145322.txt","0001193125-17-145322","0001193125-17-145322.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517145322/0001193125-17-145322.txt","2017-04-28","2017-04-25","4/28/2017 12:00:56 PM","34","8-K","001-09718","17791712","1.01,5.07","8-K","61723","0","0","d385803d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465917026947/0001104659-17-026947.txt","0001104659-17-026947","0001104659-17-026947.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465917026947/0001104659-17-026947.txt","2017-04-27","2017-04-27","4/27/2017 8:15:30 PM","34","8-K","001-06880","17789255","8.01,9.01","8-K","38084","0","0","a17-11610_78k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517141604/0001193125-17-141604.txt","0001193125-17-141604","0001193125-17-141604.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517141604/0001193125-17-141604.txt","2017-04-27","2017-04-27","4/27/2017 3:22:04 PM","34","8-K","001-02979","17787033","9.01","8-K","760969","0","0","d386517d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517136765/0001193125-17-136765.txt","0001193125-17-136765","0001193125-17-136765.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517136765/0001193125-17-136765.txt","2017-04-25","2017-04-25","4/25/2017 8:16:56 PM","34","8-K","001-02979","17781272","9.01","8-K","349785","0","0","d346216d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517136399/0001193125-17-136399.txt","0001193125-17-136399","0001193125-17-136399.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517136399/0001193125-17-136399.txt","2017-04-25","2017-04-25","4/25/2017 6:08:10 PM","34","8-K","001-09718","17780680","2.02,9.01","8-K","3430436","0","0","d385775d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517133745/0001193125-17-133745.txt","0001193125-17-133745","0001193125-17-133745.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517133745/0001193125-17-133745.txt","2017-04-24","2017-04-21","4/24/2017 2:31:03 PM","34","8-K","001-02979","17777495","5.03,9.01","8-K","525654","0","0","d346272d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465917025227/0001104659-17-025227.txt","0001104659-17-025227","0001104659-17-025227.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465917025227/0001104659-17-025227.txt","2017-04-21","2017-04-21","4/21/2017 9:31:04 PM","34","8-K","001-06880","17776765","8.01,9.01","8-K","1707040","0","0","a17-11610_48k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517130666/0001193125-17-130666.txt","0001193125-17-130666","0001193125-17-130666.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517130666/0001193125-17-130666.txt","2017-04-20","2017-04-18","4/20/2017 8:18:33 PM","34","8-K","001-06880","17773218","5.03,5.07,9.01","8-K","365978","0","0","d310202d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517127972/0001193125-17-127972.txt","0001193125-17-127972","0001193125-17-127972.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517127972/0001193125-17-127972.txt","2017-04-19","2017-04-19","4/19/2017 10:52:11 AM","34","8-K","001-06880","17768110","2.02,9.01","8-K","9712624","0","0","d312622d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517122738/0001193125-17-122738.txt","0001193125-17-122738","0001193125-17-122738.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517122738/0001193125-17-122738.txt","2017-04-13","2017-04-13","4/13/2017 4:01:00 PM","34","8-K","001-09718","17759940","2.02,9.01","8-K","3362526","0","0","d370143d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000308/0000072971-17-000308.txt","0000072971-17-000308","0000072971-17-000308.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000308/0000072971-17-000308.txt","2017-04-13","2017-04-13","4/13/2017 12:05:24 PM","34","8-K","001-02979","17759374","2.02,9.01","8-K","10402503","0","0","wfc1qer4-13x2017form8xk.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517122062/0001193125-17-122062.txt","0001193125-17-122062","0001193125-17-122062.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517122062/0001193125-17-122062.txt","2017-04-13","2017-04-13","4/13/2017 10:47:03 AM","34","8-K","001-09718","17759265","2.02,9.01","8-K","377988","0","0","d352161d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517121420/0001193125-17-121420.txt","0001193125-17-121420","0001193125-17-121420.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517121420/0001193125-17-121420.txt","2017-04-12","","4/12/2017 8:32:11 PM","34","DEFA14A","001-02979","17758293","","DEFA14A","19695549","0","0","d373357ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517120045/0001193125-17-120045.txt","0001193125-17-120045","0001193125-17-120045.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517120045/0001193125-17-120045.txt","2017-04-11","","4/11/2017 9:03:55 PM","34","DEFA14A","001-02979","17756504","","DEFA14A","42308","0","0","d371602ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517119979/0001193125-17-119979.txt","0001193125-17-119979","0001193125-17-119979.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517119979/0001193125-17-119979.txt","2017-04-11","2017-04-07","4/11/2017 8:30:55 PM","34","8-K","001-02979","17756243","5.02,8.01,9.01","8-K","20910","0","0","d376276d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517118681/0001193125-17-118681.txt","0001193125-17-118681","0001193125-17-118681.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517118681/0001193125-17-118681.txt","2017-04-10","","4/10/2017 9:00:33 PM","34","DEFA14A","001-02979","17754111","","DEFA14A","48371","0","0","d376456ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517118654/0001193125-17-118654.txt","0001193125-17-118654","0001193125-17-118654.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517118654/0001193125-17-118654.txt","2017-04-10","","4/10/2017 8:54:56 PM","34","DEFA14A","001-02979","17754030","","DEFA14A","409883","0","0","d375947ddefa14a.htm","DEFA14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517115971/0001193125-17-115971.txt","0001193125-17-115971","0001193125-17-115971.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517115971/0001193125-17-115971.txt","2017-04-07","","4/7/2017 6:51:03 PM","34","DEFA14A","001-02979","17749195","","DEFA14A","56325","0","0","d366631ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
